customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
sdv-id-xBupRD,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),69.03,4649.69,No
sdv-id-JvJgQf,Male,1,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.31,1019.484,No
sdv-id-HeatCE,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.31,18.8,No
sdv-id-QBJMmD,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,7011.333,No
sdv-id-lxPatL,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.87,6433.628,No
sdv-id-XpJUAS,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,1329.313,No
sdv-id-yINBhR,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,583.916,No
sdv-id-zMHkpZ,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,1549.186,No
sdv-id-iouteY,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.29,3223.38,No
sdv-id-gtMEqG,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.2,1728.598,Yes
sdv-id-ywNHnE,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.72,55.517,Yes
sdv-id-zXxdTq,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),101.77,1763.284,No
sdv-id-aYrltB,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.59,59.507,Yes
sdv-id-ykORoG,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,83.21,6924.49,No
sdv-id-ZSyUBj,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),47.94,4931.34,No
sdv-id-TyUJqP,Male,1,Yes,No,57,No,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.79,4421.475,No
sdv-id-tFZsrf,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.65,18.8,No
sdv-id-XzsPyx,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.87,855.917,No
sdv-id-mqjXKr,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.15,3228.799,No
sdv-id-oaipnH,Male,1,No,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,80.56,4827.886,No
sdv-id-UmueIq,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.06,6960.223,No
sdv-id-ZheToY,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.01,2700.947,No
sdv-id-FqvRtF,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.77,18.8,Yes
sdv-id-lZQdyp,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,61.72,1139.926,No
sdv-id-jDniFj,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.96,4490.553,No
sdv-id-JyorMC,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.95,18.8,Yes
sdv-id-loVYKP,Male,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.21,4238.296,No
sdv-id-MXQDtx,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),105.23,103.964,No
sdv-id-EQMZRE,Male,0,No,No,65,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),75.7,5461.33,No
sdv-id-agNuOM,Male,0,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,49.71,1618.391,No
sdv-id-ZmuxSQ,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.58,538.692,No
sdv-id-uzkAyZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.91,23.542,Yes
sdv-id-BqgelK,Male,0,Yes,No,28,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,53.13,1401.979,No
sdv-id-TgNITH,Male,0,No,No,40,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.99,973.441,No
sdv-id-xVfDFO,Male,1,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.27,3446.225,No
sdv-id-hdAvOc,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.72,1271.024,No
sdv-id-zBgDuC,Male,0,No,Yes,47,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.02,170.691,No
sdv-id-zWqKtU,Male,0,No,Yes,10,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,46.67,262.738,No
sdv-id-HDAeHh,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),48.59,235.98,Yes
sdv-id-VKWrox,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,18.8,No
sdv-id-lqlcMZ,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.4,3631.148,No
sdv-id-ochgQg,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.34,89.481,Yes
sdv-id-BNLaod,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.43,6811.217,No
sdv-id-FQLPkJ,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.96,2803.148,No
sdv-id-FLVQWE,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),81.13,2321.386,No
sdv-id-pcHuXW,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.56,485.309,Yes
sdv-id-dLRJGc,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.46,680.282,No
sdv-id-yIPaaF,Female,0,Yes,Yes,35,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.11,2513.048,No
sdv-id-TKbpdX,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.49,479.02,No
sdv-id-xyQkGR,Male,0,No,No,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,39.75,1083.129,No
sdv-id-CSxXXZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,107.15,4868.232,No
sdv-id-VAwUwN,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.53,111.316,Yes
sdv-id-ayesce,Male,1,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.39,73.26,Yes
sdv-id-SscEJh,Male,0,No,No,36,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.64,71.759,No
sdv-id-YTWzTW,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.53,6295.522,No
sdv-id-CpEayj,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.32,5860.679,No
sdv-id-ayzTHf,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.12,1443.836,No
sdv-id-FQxWXg,Male,0,No,Yes,23,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,43.79,46.034,No
sdv-id-SnfbIR,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.49,4950.421,Yes
sdv-id-KbqqYY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.15,7065.298,No
sdv-id-gDSsSx,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.2,6227.24,No
sdv-id-VQuvcf,Male,0,No,No,35,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,42.93,98.758,Yes
sdv-id-RLwtCj,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.59,149.946,No
sdv-id-lYwTlO,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.35,662.916,No
sdv-id-ziBGAn,Male,0,No,Yes,47,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,48.94,1870.047,No
sdv-id-HKOtMA,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.49,959.87,Yes
sdv-id-AsAbva,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.5,4895.886,Yes
sdv-id-NFqcQA,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.75,263.264,No
sdv-id-pawbEF,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.12,153.128,No
sdv-id-nGqEWt,Male,1,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.63,170.585,Yes
sdv-id-kFbrEV,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.47,3083.598,Yes
sdv-id-hZNMTg,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.07,2612.815,No
sdv-id-MUjjOK,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.42,854.803,No
sdv-id-dWTLXk,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.89,487.431,No
sdv-id-ORtNfY,Male,0,No,No,70,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),68.12,1553.138,No
sdv-id-OyWAZB,Male,0,No,No,65,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,67.17,2439.704,No
sdv-id-OUBPFL,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,83.67,3438.944,No
sdv-id-yIZkey,Male,0,No,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),51.7,24.205,Yes
sdv-id-yfDmqi,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.26,5177.022,Yes
sdv-id-XRFtsi,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.64,3403.096,Yes
sdv-id-WAJXVO,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.31,2536.172,Yes
sdv-id-zkuLfE,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,79.5,No
sdv-id-XJSQHq,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.35,428.276,No
sdv-id-hLqRvt,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.76,19.384,No
sdv-id-LIfINp,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.71,91.179,Yes
sdv-id-RbGUIq,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.79,6687.727,No
sdv-id-gvmOHx,Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),68.37,3976.647,No
sdv-id-ENagDE,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.09,360.06,No
sdv-id-bVIObn,Female,0,No,No,5,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,30.07,354.771,No
sdv-id-hxQZzW,Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.92,2702.922,No
sdv-id-oXKaOe,Male,0,No,No,41,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.15,129.869,No
sdv-id-PpcSTh,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.83,6940.426,No
sdv-id-ukbelf,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.6,1904.605,No
sdv-id-idItzc,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.01,4546.969,No
sdv-id-PNqkZs,Female,0,Yes,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.27,54.412,No
sdv-id-sifMzv,Female,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,51.96,267.292,No
sdv-id-LGhcZh,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.6,4402.695,No
sdv-id-AAoWbg,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.08,3710.553,No
sdv-id-DclqqO,Male,1,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,113.92,1659.249,Yes
sdv-id-uoXFfq,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),96.56,5417.81,No
sdv-id-rlOESh,Female,0,Yes,No,3,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.28,18.8,No
sdv-id-Imesfk,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.41,605.144,No
sdv-id-kFuUpP,Male,0,No,No,26,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,82.59,966.422,No
sdv-id-FHIlJC,Female,1,No,No,29,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.67,1036.532,No
sdv-id-HXsDCp,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.91,89.973,Yes
sdv-id-jUKjQK,Male,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.76,6626.039,No
sdv-id-QYfZhg,Female,0,No,No,18,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.25,18.8,No
sdv-id-GaCSmR,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.47,1731.676,No
sdv-id-fyZpue,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,24.311,No
sdv-id-ZeiFPX,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),75.6,1155.112,No
sdv-id-IBtZuF,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,45.66,18.8,No
sdv-id-ZcbQkC,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.52,1404.604,Yes
sdv-id-yyrwgx,Female,1,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.11,53.083,Yes
sdv-id-mRFYmj,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.28,154.775,Yes
sdv-id-WxJfFE,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,1156.625,No
sdv-id-pXrxnL,Male,1,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.32,18.8,Yes
sdv-id-uZHlBu,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.74,87.711,Yes
sdv-id-ACImGL,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.27,653.856,No
sdv-id-mHUjgO,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.58,1036.058,Yes
sdv-id-whKDRE,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.06,786.294,No
sdv-id-RjSVYP,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.63,995.262,No
sdv-id-ohRnZe,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,69.07,3958.218,No
sdv-id-UqIhFM,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),100.32,7962.386,No
sdv-id-tRilAo,Male,1,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.5,7385.341,No
sdv-id-yaDRAa,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.37,87.952,No
sdv-id-ZKoSZI,Male,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,40.4,31.854,No
sdv-id-dVUxqY,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),94.94,6857.662,No
sdv-id-KNibCf,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.87,1147.376,No
sdv-id-qdiVRK,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.24,3757.157,No
sdv-id-wdiWDl,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),85.33,6500.511,No
sdv-id-TIBUca,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,438.668,No
sdv-id-dBdlhZ,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1049.511,No
sdv-id-JEeERV,Male,0,No,No,61,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.66,2202.034,No
sdv-id-cKYUER,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,46.24,4881.627,No
sdv-id-ARliuw,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,27.13,1198.21,No
sdv-id-LlNJZZ,Female,0,No,No,50,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),33.53,4994.676,No
sdv-id-XYKUNV,Male,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.44,464.246,No
sdv-id-jlRDhw,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.17,1784.321,No
sdv-id-akjeSl,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.58,3780.457,No
sdv-id-TUyAnZ,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.07,18.8,No
sdv-id-YUAenC,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.62,1016.914,No
sdv-id-MwirEs,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),77.21,3254.69,No
sdv-id-GJucbH,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.57,516.341,No
sdv-id-YQTJNN,Male,0,No,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,62.46,4811.876,No
sdv-id-UqgnKd,Male,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),39.47,175.014,No
