customerID,gender,SeniorCitizen,Partner,Dependents,Antiguedad,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Prediccion_Modelo,Crush Rate
sdv-id-tgsehm,Male,1,No,No,4,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.18,162.933,1,0.6914636198814408
sdv-id-aJAllJ,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.53,87.015,0,0.4077995901368368
sdv-id-zKIZHH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,21.8,2079.751,1,0.6008793526549027
sdv-id-ZPjEVY,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.42,624.319,0,0.38800067211314043
sdv-id-yQENEd,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,635.531,0,0.379533983890025
sdv-id-MmIvvd,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.77,5000.436,1,0.6328181102584273
sdv-id-tbuIQw,Male,1,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.83,167.814,1,0.5585909197583395
sdv-id-VKyQWK,Male,1,No,No,2,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.55,323.795,1,0.7275449574055002
sdv-id-hvoTFt,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.21,7436.092,0,0.4333525096590871
sdv-id-BqmJMj,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.8,18.8,0,0.4959417697457879
sdv-id-mLGkDB,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.4,43.321,1,0.5816222601345334
sdv-id-fwlzUk,Male,1,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.15,3781.469,0,0.4575036750139857
sdv-id-xIqhFB,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),87.24,4831.79,0,0.3713796302087396
sdv-id-LEyiRi,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.71,214.845,0,0.45059374384080125
sdv-id-uWbrtd,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,95.16,48.37,1,0.6235314751224429
sdv-id-meZuLN,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36.05,266.187,1,0.5960013953160342
sdv-id-kaYJZk,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.99,841.985,1,0.5706753663061916
sdv-id-VVTIEi,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.17,5865.318,0,0.32649807587536106
sdv-id-BPbBgT,Female,1,Yes,No,71,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,82.07,5178.987,0,0.34934170123330915
sdv-id-xHdKcN,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.82,101.499,0,0.45505676714817705
sdv-id-rPjJoM,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.25,7350.738,0,0.2786916829178536
sdv-id-nZQchu,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.68,200.642,0,0.4478305679732999
sdv-id-VMvXZr,Female,1,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.64,7707.611,0,0.3674930932566238
sdv-id-ONiJXd,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.25,875.118,1,0.5354647368067086
sdv-id-pPHwLk,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.25,152.826,1,0.6869229455086678
sdv-id-wVHzFi,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.88,4924.701,0,0.4200047772228124
sdv-id-uzEdMI,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,46.25,2118.632,1,0.5896535779334174
sdv-id-NvvyWj,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.67,4900.613,0,0.341949246993706
sdv-id-StFORN,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,91.97,6657.186,0,0.36729076485435075
sdv-id-YDFvhg,Male,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.93,33.032,0,0.492225490030438
sdv-id-hGcgoc,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.93,6619.071,0,0.36677022036585244
sdv-id-rDSbVj,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,7433.272,0,0.3846960263740515
sdv-id-Jpszpu,Male,0,No,Yes,48,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),72.72,1731.359,0,0.39983589000946096
sdv-id-UWEffy,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.09,1057.518,1,0.6745174804886662
sdv-id-pwMYRT,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,79.62,1622.627,0,0.3805021802457265
sdv-id-NNpyEr,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.26,702.858,0,0.20737777986346934
sdv-id-uTXKTc,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.23,144.337,1,0.6603222714441365
sdv-id-WVnryB,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.01,18.8,0,0.4577800205825366
sdv-id-LFtgAe,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,7302.227,0,0.39637866829641594
sdv-id-RtwzqS,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.38,8349.135,0,0.3185355115917253
sdv-id-YkxxHx,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1333.489,0,0.3337943648853746
sdv-id-lYHrzu,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.1,102.617,1,0.6956018424971404
sdv-id-CzkZed,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.54,60.736,0,0.3490317924601865
sdv-id-qSlqmN,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,1920.77,0,0.3624123570771972
sdv-id-pjaFLb,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.63,76.717,0,0.4062522818812883
sdv-id-upUsqV,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.33,2182.333,0,0.4105257675437701
sdv-id-wzmWlI,Male,1,No,Yes,13,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.44,1963.025,1,0.6614118006530652
sdv-id-noYUpk,Male,1,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.39,774.639,0,0.389843119954884
sdv-id-CRRNQp,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),26.9,2616.618,1,0.5402884615607277
sdv-id-BAZFov,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.07,187.624,1,0.6566825934285361
sdv-id-Arukuh,Female,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,61.64,966.689,1,0.556119604629602
sdv-id-pUliLb,Male,0,No,No,19,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,48.47,2756.72,1,0.5767637581025757
sdv-id-ihGYpw,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.48,1239.175,1,0.6848885382545916
sdv-id-mnHrop,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.05,4351.489,0,0.3965704211767224
sdv-id-qEtROb,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.06,5088.136,0,0.47515557597518177
sdv-id-rSZGfD,Female,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.57,3985.189,1,0.6307046483292136
sdv-id-cvbJtM,Male,1,Yes,No,67,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),33.32,554.887,0,0.31830441657147784
sdv-id-OYblgP,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.42,4472.908,0,0.36554164008501605
sdv-id-jgnzBW,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.31,1444.872,1,0.6941139517153223
sdv-id-GyznJL,Male,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),79.88,3821.457,1,0.5528590320639452
sdv-id-oTdPHQ,Female,1,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.0,797.543,0,0.4437728029175456
sdv-id-qdYRoc,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.45,278.564,1,0.688265526631828
sdv-id-Erkewp,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.08,18.8,1,0.5517530136097032
sdv-id-RxmvAW,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.43,3652.392,0,0.22551147240547365
sdv-id-lkMhPx,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.49,286.471,1,0.7286204704500912
sdv-id-TISCrC,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.33,1950.744,0,0.2555600159303136
sdv-id-euRlNB,Male,1,No,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.53,344.144,1,0.6074390568818588
sdv-id-dCeEIy,Male,1,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.3,2534.906,0,0.4475368768713017
sdv-id-clWGmd,Male,1,No,No,33,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,67.96,824.63,1,0.5790049131020658
sdv-id-NOLhpi,Female,1,No,No,21,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.96,836.09,1,0.645009668463153
sdv-id-UpHXwF,Female,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,39.22,244.46,1,0.7096128071826416
sdv-id-aKjDuH,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.56,162.922,1,0.519674006569692
sdv-id-wUYejj,Male,0,No,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.63,1270.776,1,0.6565268839808454
sdv-id-pwErbJ,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,144.376,0,0.4238285951581017
sdv-id-SJoUgg,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.61,18.8,0,0.3841361358219379
sdv-id-hqFlgP,Female,1,No,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.11,1248.133,1,0.6782698324518963
sdv-id-dhvxEh,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.22,1597.255,1,0.7116579643564708
sdv-id-avaJIb,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,98.96,6654.316,0,0.36667316465027394
sdv-id-bxxsig,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.87,65.11,1,0.7229135710860939
sdv-id-LaZzLV,Male,1,Yes,No,60,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.34,968.844,0,0.3946038574750407
sdv-id-YfxUCg,Male,1,No,No,30,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,22.99,107.904,1,0.5794188213860677
sdv-id-sqslBh,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),98.45,4110.79,0,0.46940922729823603
sdv-id-ySOtin,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.52,18.8,1,0.5128690035249116
sdv-id-faHRuR,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,73.71,446.648,1,0.7128175886303756
sdv-id-lQtfkB,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),65.51,6903.947,0,0.2685360031169307
sdv-id-QAZBrg,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.09,626.748,0,0.4761119342054606
sdv-id-qcaeIb,Female,0,Yes,No,49,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),46.18,3109.056,0,0.37878840645302525
sdv-id-CACHRm,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.04,848.216,1,0.7030579034710985
sdv-id-fTxJDl,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.0,7123.036,0,0.29771823615865256
sdv-id-fczCBL,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),96.56,6859.271,0,0.2875029898042005
sdv-id-yVkMHR,Male,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.55,138.924,1,0.7131320442243063
sdv-id-UvCRXD,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.83,1056.612,1,0.7261316135119059
sdv-id-UfaSZs,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.3,1271.768,1,0.6957970341625578
sdv-id-tQFfEt,Female,1,Yes,Yes,26,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.26,711.536,1,0.520117908805122
sdv-id-AbXrOw,Male,0,No,Yes,51,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.63,3776.348,0,0.4026174849835145
sdv-id-wSCehY,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.35,1930.047,1,0.7244791072448253
sdv-id-BAsSem,Male,0,No,No,17,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,37.04,157.07,1,0.5577725698673278
sdv-id-gfcNtI,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.67,6095.985,0,0.45129437348825396
sdv-id-GzdAXG,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.5,595.753,0,0.22332874492428467
sdv-id-zhzJji,Male,1,Yes,No,2,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),18.25,18.8,1,0.6200355021580227
sdv-id-NJufCH,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),112.22,6584.461,0,0.2750875965710386
sdv-id-NxOSeq,Female,1,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.02,1421.939,1,0.6242606912057673
sdv-id-TVeUcu,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.71,35.194,1,0.7345522354984099
sdv-id-SlrWpw,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.96,18.8,1,0.5324046464289865
sdv-id-DcIsBW,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.78,4720.772,0,0.4431319565159996
sdv-id-oLcofV,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.49,18.8,1,0.5894753283521553
sdv-id-avSYTX,Female,1,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.32,721.923,1,0.6420331534326794
sdv-id-awKGct,Female,0,No,No,20,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.16,188.525,1,0.6203332443167532
sdv-id-aGbGlO,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.67,707.935,0,0.3947405237468901
sdv-id-gFpuqx,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,553.95,1,0.5902271473596852
sdv-id-MRjfvY,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.51,574.178,0,0.2761994388177339
sdv-id-aBjKMr,Female,1,No,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.4,2224.48,1,0.6189963897518064
sdv-id-dtvjxN,Male,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.1,255.473,1,0.7186807552687096
sdv-id-PKGRGE,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.97,2057.122,1,0.666732046203647
sdv-id-pTMBDW,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.93,5534.363,0,0.35764203796775185
sdv-id-szegZk,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),109.08,6726.746,0,0.3707849291324477
sdv-id-ooUfvY,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.56,5952.997,0,0.2815527323667179
sdv-id-rhBfKy,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.86,373.243,0,0.4100077804260347
sdv-id-rSIhpL,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.15,18.8,0,0.426824641720969
sdv-id-iLzOdg,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.44,1774.865,1,0.6876918417256628
sdv-id-VwaJZh,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.58,915.061,0,0.3648027393391246
sdv-id-cznaaq,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.89,6697.735,0,0.2906885123574314
sdv-id-CmguSg,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.63,341.148,1,0.7484475437822926
sdv-id-VUtvTu,Male,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,43.55,373.762,1,0.655022432118502
sdv-id-MyUdnp,Female,0,Yes,Yes,61,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),68.74,1913.904,0,0.32093551603045967
sdv-id-QfHtbH,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.48,5664.422,1,0.5369075243309303
sdv-id-XBKKYB,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.17,33.135,1,0.6837596903534323
sdv-id-yJumXe,Male,0,Yes,Yes,37,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,24.35,1830.357,0,0.4484457886828423
