customerID,gender,SeniorCitizen,Partner,Dependents,Antiguedad,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Probabilidad_%,Prevision,Accion_Recomendada,Nivel_Gasto
sdv-id-QsZFGq,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.04,18.8,36.49,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,ALTO
sdv-id-lgCCqE,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,104.29,5764.05,42.04,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-SIEbxo,Male,1,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.48,936.369,69.72,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y tiene contrato anual. Ofrece un descuento 30% y un servicio gratis.,ALTO
sdv-id-UZfbWK,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.12,1454.649,75.1,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-CzxgWQ,Male,0,No,No,34,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),41.7,2429.979,35.54,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,MEDIO
sdv-id-sLHuGy,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.08,1063.413,23.5,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-BHdpSR,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.15,230.095,68.44,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-DRYAOm,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,1510.164,46.66,0,Acción: El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y no tiene contrato anual.,MEDIO
sdv-id-olxVxH,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),100.98,7586.205,37.47,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-pURVXh,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.25,421.028,20.71,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-VaXqTg,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.28,1559.488,19.0,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,ALTO
sdv-id-toBQAO,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,4940.183,65.1,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-dpDTto,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),23.74,18.8,48.38,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-iBqVTL,Female,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.32,5619.727,56.22,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y tiene contrato anual. Ofrece un descuento 30% y un servicio gratis.,ALTO
sdv-id-hZaXTc,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.67,777.648,22.94,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-SCNmZp,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.23,1471.62,63.08,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-DaViJv,Female,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.34,315.713,59.51,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-gXdBbf,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.69,95.5,26.73,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,BAJO
sdv-id-KfTyPB,Male,0,No,No,2,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.34,1244.429,53.17,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-FvwnNY,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.94,2351.987,20.1,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-oQllpN,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.72,1001.594,57.43,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-FPlKWH,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),43.58,1188.786,45.3,0,Acción: El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y no tiene contrato anual.,MEDIO
sdv-id-BVsBeo,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.47,1951.454,11.63,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-yWPHPZ,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.31,1105.415,21.69,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,BAJO
sdv-id-jZbcFw,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.46,18.8,27.01,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-PgFkxp,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.28,2330.485,61.32,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y tiene contrato anual. Ofrece un descuento 30% y un servicio gratis.,ALTO
sdv-id-hMkCID,Female,1,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,35.64,485.201,65.93,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-qpqLms,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,234.481,52.75,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-DLUVCp,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.74,4719.887,40.83,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-YeVQzM,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.39,4626.934,39.31,0,Acción: El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y no tiene contrato anual.,MEDIO
sdv-id-PpVhjK,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.68,1475.17,52.86,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-IatmfU,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.68,238.51,29.58,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-DVYaaN,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),109.0,7377.798,31.04,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-heGfzW,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),47.37,5413.403,27.31,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,MEDIO
sdv-id-UwuazX,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.02,7584.542,30.78,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-EMrDLt,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.2,237.116,30.89,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,ALTO
sdv-id-QyzUmx,Female,1,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.95,363.356,66.93,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-XUBkRD,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.31,680.6,52.36,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-QqMGto,Male,0,No,Yes,46,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),83.36,4211.459,35.27,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-rhkaRu,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.99,376.879,33.83,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,BAJO
sdv-id-KOAphB,Female,1,No,Yes,53,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),31.15,1663.771,43.52,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,MEDIO
sdv-id-vmRhRs,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,44.61,221.404,55.93,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-ednUXn,Male,0,No,No,59,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.89,1418.803,42.34,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-vykrXI,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.8,336.168,54.67,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-cdslSI,Male,0,No,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,51.08,541.46,39.79,0,Acción: El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y no tiene contrato anual.,MEDIO
sdv-id-RnRded,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,71.86,8229.454,43.09,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-nFqPow,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),69.91,1617.999,36.44,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,MEDIO
sdv-id-QZlkNF,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.83,1304.265,70.32,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y tiene contrato anual. Ofrece un descuento 30% y un servicio gratis.,ALTO
sdv-id-GfbEfp,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.49,7369.509,39.41,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-gSurpf,Female,1,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.38,1307.736,75.53,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-JKQAAV,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.74,4256.937,45.03,0,Acción: El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y no tiene contrato anual.,ALTO
sdv-id-ICqLCp,Female,1,No,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.06,3415.859,52.81,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y tiene contrato anual. Ofrece un descuento 30% y un servicio gratis.,ALTO
sdv-id-ksUZvq,Female,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.78,4638.655,64.19,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-nncqsg,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.79,2698.496,46.43,0,Acción: El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y no tiene contrato anual.,ALTO
sdv-id-lIPqRE,Female,0,No,Yes,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),53.4,4345.741,25.42,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,MEDIO
sdv-id-loNRrt,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.32,308.7,64.91,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-iqvhtI,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.29,77.888,34.41,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,ALTO
sdv-id-ULLcjk,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.89,658.318,56.42,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-oYxGdI,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.04,131.328,35.22,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,BAJO
sdv-id-mZYeBh,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,63.223,64.77,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-liiGnw,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),72.24,3321.064,35.93,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-BSBHuk,Female,1,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.62,4130.3,71.2,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-opanKQ,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.69,3669.452,65.81,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-DwNrbg,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.58,4204.347,37.69,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-uQfPpX,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.32,37.601,37.99,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,ALTO
sdv-id-WCyayC,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,40.75,7072.609,36.46,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,MEDIO
sdv-id-NZOLUl,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.76,938.909,66.2,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
sdv-id-UowhHd,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.42,1375.421,41.14,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es alto y tiene contrato anual.,ALTO
sdv-id-UqvlFD,Male,0,Yes,Yes,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,26.64,1504.98,37.47,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y no tiene contrato anual.,ALTO
sdv-id-pFZbvP,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.13,2239.608,13.02,0,Acción:  El cliente tiene BAJO riesgo de irse. Su pago mensual es bajo y tiene contrato anual.,BAJO
sdv-id-RWtDtW,Female,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.29,1713.641,68.37,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,MEDIO
sdv-id-jibASF,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,77.85,1749.149,71.67,1,Acción: El cliente tiene ALTO riesgo de irse. Su pago mensual es alto y no tiene contrato anual. Ofrece un descuento 30% si se pasa al plan anual.,ALTO
